event,date,doi,selectedPublicationsCount,posInSuggestions,activationSourceComponent,actionDetails
Pub suggested,23:5:42,10.1007/978-3-319-75429-1_10,10,7,
Pub suggested,23:5:42,10.1109/tnnls.2015.2436432,10,8,
Pub suggested,23:5:42,10.1007/978-3-319-27212-2_22,10,9,
Pub suggested,23:5:42,10.1007/978-3-319-23528-8_16,10,10,
Pub suggested,23:5:42,10.1007/978-3-031-15509-3_51,10,11,
Pub suggested,23:5:42,10.1109/tcyb.2020.3004437,10,12,
Pub suggested,23:5:42,10.1145/3351095.3372824,10,13,
Pub suggested,23:5:42,10.2139/ssrn.3550115,10,14,
Pub suggested,23:5:42,10.1145/3312739,10,15,
Pub suggested,23:5:42,10.1109/access.2019.2935089,10,16,
Pub suggested,23:5:42,10.1109/bracis.2019.00113,10,17,
Pub suggested,23:5:42,10.1016/j.artint.2018.07.007,10,18,
Pub suggested,23:5:42,10.24963/ijcai.2019/876,10,19,
Pub suggested,23:5:42,10.1109/tnnls.2017.2728138,10,20,
Pub suggested,23:5:42,10.1109/tkde.2018.2808532,10,21,
Pub suggested,23:5:42,10.1109/tkde.2018.2791525,10,22,
Pub suggested,23:5:42,10.1109/bdcloud.2018.00161,10,23,
Pub suggested,23:5:42,10.1007/978-3-319-68612-7_28,10,24,
Pub suggested,23:5:42,10.1109/tnnls.2016.2598722,10,25,
Pub suggested,23:5:42,10.1016/j.patcog.2015.09.027,10,26,
Pub suggested,23:5:42,10.1016/j.eswa.2014.09.012,10,27,
Pub suggested,23:5:42,10.1007/s11042-014-1914-5,10,28,
Pub suggested,23:5:42,10.1109/ijcnn.2014.6889890,10,29,
Pub suggested,23:5:42,10.1145/2133360.2133361,10,30,
Pub suggested,23:5:42,10.1007/978-3-642-20847-8_39,10,31,
Pub suggested,23:5:42,10.1002/int.20499,10,32,
Pub suggested,23:5:42,10.1016/j.patrec.2006.06.006,10,33,
Pub suggested,23:5:42,10.1145/2939672.2939778,10,34,
Pub suggested,23:5:42,10.2307/2528080,10,35,
Pub suggested,23:5:42,10.1214/aoms/1177729694,10,36,
Pub suggested,23:5:42,10.1016/j.neucom.2020.12.032,10,37,
Pub suggested,23:5:42,10.1109/iciscae52414.2021.9590713,10,38,
Pub suggested,23:5:42,10.1016/j.inffus.2019.12.012,10,39,
Pub suggested,23:5:42,10.1007/978-3-319-91473-2_9,10,40,
Pub suggested,23:5:42,10.1007/978-3-319-20230-3_10,10,41,
Pub suggested,23:5:42,10.25300/misq/2014/38.1.04,10,42,
Pub suggested,23:5:42,10.1007/978-3-662-44750-5_5,10,43,
Pub suggested,23:5:42,10.1007/978-3-662-45910-2_5,10,44,
Pub suggested,23:5:42,10.2200/s00490ed1v01y201303aim020,10,45,
Pub suggested,23:5:42,10.1007/978-3-642-20291-9_6,10,46,
Pub suggested,23:5:42,10.1214/11-aoas495,10,47,
Pub suggested,23:5:42,10.1111/j.1467-9868.2005.00503.x,10,48,
Pub suggested,23:5:42,10.1016/j.patcog.2003.12.015,10,49,
Pub suggested,23:5:42,10.1023/a:1009769707641,10,50,
Update,23:5:43,,,,,10
Network expanded,23:5:48,,,,,
Network collapsed,23:5:59,,,,,
Keywords updated,23:6:11,,,,,explanation
Pub suggested,23:6:11,10.1145/3351095.3372850,10,1,
Pub suggested,23:6:11,10.1109/tpami.2021.3056510,10,2,
Pub suggested,23:6:11,10.1145/3442188.3445899,10,3,
Pub suggested,23:6:11,10.1109/tnnls.2019.2899381,10,4,
Pub suggested,23:6:11,10.1145/3351095.3372824,10,5,
Pub suggested,23:6:11,10.1016/j.artint.2018.07.007,10,6,
Pub suggested,23:6:11,10.1109/icste.2010.5608801,10,7,
Pub suggested,23:6:11,10.1007/s00500-018-3170-5,10,8,
Pub suggested,23:6:11,10.1007/978-3-319-75429-1_10,10,9,
Pub suggested,23:6:11,10.1109/tnnls.2015.2436432,10,10,
Pub suggested,23:6:11,10.1145/2939672.2939778,10,11,
Pub suggested,23:6:11,10.1007/978-3-319-27212-2_22,10,12,
Pub suggested,23:6:11,10.1007/978-3-319-23528-8_16,10,13,
Pub suggested,23:6:11,10.2307/2528080,10,14,
Pub suggested,23:6:11,10.1214/aoms/1177729694,10,15,
Pub suggested,23:6:11,10.1007/978-3-031-15509-3_51,10,16,
Pub suggested,23:6:11,10.1109/tcyb.2020.3004437,10,17,
Pub suggested,23:6:11,10.1016/j.neucom.2020.12.032,10,18,
Pub suggested,23:6:11,10.1109/iciscae52414.2021.9590713,10,19,
Pub suggested,23:6:11,10.2139/ssrn.3550115,10,20,
Pub suggested,23:6:11,10.1016/j.inffus.2019.12.012,10,21,
Pub suggested,23:6:11,10.1145/3312739,10,22,
Pub suggested,23:6:11,10.1109/access.2019.2935089,10,23,
Pub suggested,23:6:11,10.1109/bracis.2019.00113,10,24,
Pub suggested,23:6:11,10.24963/ijcai.2019/876,10,25,
Pub suggested,23:6:11,10.1109/tnnls.2017.2728138,10,26,
Pub suggested,23:6:11,10.1109/tkde.2018.2808532,10,27,
Pub suggested,23:6:11,10.1109/tkde.2018.2791525,10,28,
Pub suggested,23:6:11,10.1109/bdcloud.2018.00161,10,29,
Pub suggested,23:6:11,10.1007/978-3-319-91473-2_9,10,30,
Pub suggested,23:6:11,10.1007/978-3-319-68612-7_28,10,31,
Pub suggested,23:6:11,10.1109/tnnls.2016.2598722,10,32,
Pub suggested,23:6:11,10.1016/j.patcog.2015.09.027,10,33,
Pub suggested,23:6:11,10.1016/j.eswa.2014.09.012,10,34,
Pub suggested,23:6:11,10.1007/978-3-319-20230-3_10,10,35,
Pub suggested,23:6:11,10.1007/s11042-014-1914-5,10,36,
Pub suggested,23:6:11,10.1109/ijcnn.2014.6889890,10,37,
Pub suggested,23:6:11,10.25300/misq/2014/38.1.04,10,38,
Pub suggested,23:6:11,10.1007/978-3-662-44750-5_5,10,39,
Pub suggested,23:6:11,10.1007/978-3-662-45910-2_5,10,40,
Pub suggested,23:6:11,10.2200/s00490ed1v01y201303aim020,10,41,
Pub suggested,23:6:11,10.1145/2133360.2133361,10,42,
Pub suggested,23:6:11,10.1007/978-3-642-20847-8_39,10,43,
Pub suggested,23:6:11,10.1002/int.20499,10,44,
Pub suggested,23:6:11,10.1007/978-3-642-20291-9_6,10,45,
Pub suggested,23:6:11,10.1214/11-aoas495,10,46,
Pub suggested,23:6:11,10.1016/j.patrec.2006.06.006,10,47,
Pub suggested,23:6:11,10.1111/j.1467-9868.2005.00503.x,10,48,
Pub suggested,23:6:11,10.1016/j.patcog.2003.12.015,10,49,
Pub suggested,23:6:11,10.1023/a:1009769707641,10,50,
Network expanded,23:6:14,,,,,
Pub activated,23:6:20,10.1016/j.artint.2018.07.007,10,6,network
Pub activated,23:6:26,10.1007/s10618-022-00831-6,10,0,network
Pub deactivated,23:6:26,10.1016/j.artint.2018.07.007,10,6,
Pub deactivated,23:6:29,10.1007/s10618-022-00831-6,10,0,
Network collapsed,23:6:31,,,,,
end,23:6:59,,,,,
