event,date,doi,title,author,selectedPublicationsCount,posInSuggestions,activationSourceComponent,actionDetails
Pub suggested,14:25:42,10.1109/iv.2012.12,Edge Equalized Treemaps,Kobayashi et al.,8,15,
Pub suggested,14:25:42,10.1109/tvcg.2010.79,The Design Space of Implicit Hierarchy Visualization: a Survey,Schulz et al.,8,16,
Pub suggested,14:25:42,10.1177/1473871611424815,Innovation trajectories for information visualizations: Comparing treemaps_ cone trees_ and hyperbolic trees,Shneiderman et al.,8,17,
Pub suggested,14:25:42,10.1109/tvcg.2010.186,Perceptual Guidelines for Creating Rectangular Treemaps,Kong et al.,8,18,
Pub suggested,14:25:42,10.1109/iv.2009.97,Treemaps and Choropleth Maps Applied to Regional Hierarchical Statistical Data,Jern et al.,8,19,
Pub suggested,14:25:42,10.1109/tvcg.2008.165,Spatially Ordered Treemaps,Wood and Dykes,8,20,
Pub suggested,14:25:42,10.1109/tvcg.2006.200,Visualizing Business Data with Generalized Treemaps,Vliegen et al.,8,21,
Pub suggested,14:25:42,10.1109/vissof.2005.1684312,Exploring Relations within Software Systems Using Treemap Enhanced Hierarchical Graphs,Balzer and Deussen,8,22,
Pub suggested,14:25:42,10.1145/571647.571649,Ordered and quantum treemaps:  Making effective use of 2D space to display hierarchies,Bederson et al.,8,23,
Pub suggested,14:25:42,10.1109/infvis.2005.1532145,A note on space-filling visualizations and space-filling curves,Wattenberg,8,24,
Pub suggested,14:25:42,10.1109/iv.2005.122,The Effect of Animated Transitions on User Navigation in 3D Tree-Maps,Bladh et al.,8,25,
Pub suggested,14:25:42,10.1145/2801040.2801056,Enhanced Hexagon-Tiling Algorithm for Map-Like Information Visualisation,Yang and Biuk-Aghai,8,26,
Pub suggested,14:25:42,10.1016/j.jvlc.2015.10.002,A mobile interface for navigating hierarchical information space,Chhetri et al.,8,27,
Pub suggested,14:25:42,10.1109/tvcg.2013.91,GosperMap: Using a Gosper Curve for Laying Out Hierarchical Data,Auber et al.,8,28,
Pub suggested,14:25:42,10.1007/978-3-540-27795-8_6,Extending Tree-Maps to Three Dimensions: a Comparative Study,Bladh et al.,8,29,
Pub suggested,14:25:42,10.1057/palgrave.ivs.9500036,Beamtrees: Compact Visualization of Large Hierarchies,van Ham and van Wijk,8,30,
Pub suggested,14:25:42,10.1109/infvis.2004.70,User Experiments with Tree Visualization Systems,Kobsa,8,31,
Pub suggested,14:25:42,10.1109/iv.2003.1218020,Treecube: visualization tool for browsing 3D multimedia data,Tanaka et al.,8,32,
Pub suggested,14:25:42,10.1109/iv.2002.1028871,Visual exploration of large hierarchies with information pyramids,Andrews,8,33,
Pub suggested,14:25:42,10.1109/infvis.2002.1173151,InterRing: an interactive tool for visually navigating and manipulating hierarchical structures,Jing Yang et al.,8,34,
Pub suggested,14:25:42,10.1007/s00371-023-02864-4,PowerHierarchy: visualization approach of hierarchical data via power diagram,Yao et al.,8,35,
Pub suggested,14:25:42,10.1109/tvcg.2019.2934535,BarcodeTree: Scalable Comparison of Multiple Hierarchies,Li et al.,8,36,
Pub suggested,14:25:42,10.1007/978-3-030-06134-0_3,Interfaces for Science: Conceptualizing an Interactive Graphical Interface,Azevedo et al.,8,37,
Pub suggested,14:25:42,10.1177/2378023118772982,Visualizing Hierarchical Social Networks,Gemici and Vashevko,8,38,
Pub suggested,14:25:42,10.1109/smartcity.2015.181,SpaceViz: Visualization Tool for the Computer Storage Big-Data,Thomas et al.,8,39,
Pub suggested,14:25:42,10.1186/s40537-015-0022-3,Cabinet Tree: an orthogonal enclosure approach to visualizing and exploring big data,Yang et al.,8,40,
Pub suggested,14:25:42,10.1109/vissoft.2015.7332419,CodeSurveyor: Mapping large-scale software to aid in code comprehension,Hawes et al.,8,41,
Pub suggested,14:25:42,10.1109/indin.2015.7281844,Simulation repository visualisation and exploration,Fish et al.,8,42,
Pub suggested,14:25:42,10.1109/tvcg.2014.2346276,Nmap: a Novel Neighborhood Preservation Space-filling Algorithm,Duarte et al.,8,43,
Pub suggested,14:25:42,10.1109/pacificvis.2013.6596149,A generative layout approach for rooted tree drawings,Schulz et al.,8,44,
Pub suggested,14:25:42,10.1109/tvcg.2011.188,DICON: Interactive Visual Analysis of Multidimensional Clusters,Nan Cao et al.,8,45,
Pub suggested,14:25:42,10.1109/tvcg.2010.110,Visualization of the Static Aspects of Software: a Survey,Caserta and Zendra,8,46,
Pub suggested,14:25:42,10.1109/iv.2008.20,A Dual-View Visualization of In-Car Communication Processes,Sedlmair et al.,8,47,
Pub suggested,14:25:42,10.1109/pacificvis.2008.4475475,Interactive Visual Analysis of the NSF Funding Information,Liu et al.,8,48,
Pub suggested,14:25:42,10.1145/632716.632834,Visualizing the stock market,Wattenberg,8,49,
Pub suggested,14:25:42,10.1145/22627.22342,Generalized fisheye views,Furnas,8,50,
Update,14:25:42,,,,,,,8
Filter updated,14:25:52,,,,,,,___isHighlyCited
Pub filtered,14:25:52,10.1145/571647.571649,Ordered and quantum treemaps:  Making effective use of 2D space to display hierarchies,Bederson et al.,8,1,
Pub filtered,14:25:52,10.1145/22627.22342,Generalized fisheye views,Furnas,8,2,
Pub activated,14:26:1,10.1145/22627.22342,Generalized fisheye views,Furnas,8,50,suggested
Clicked doi,14:26:10,10.1145/22627.22342,Generalized fisheye views,Furnas,8,50,suggested
Pub excluded,14:26:25,10.1145/22627.22342,Generalized fisheye views,Furnas,8,50,suggested
Pub deactivated,14:26:27,10.1145/22627.22342,Generalized fisheye views,Furnas,8,50,
Pub activated,14:26:28,10.1145/571647.571649,Ordered and quantum treemaps:  Making effective use of 2D space to display hierarchies,Bederson et al.,8,23,suggested
Clicked doi,14:26:38,10.1145/571647.571649,Ordered and quantum treemaps:  Making effective use of 2D space to display hierarchies,Bederson et al.,8,23,suggested
Pub qd for selected,14:27:18,10.1145/571647.571649,Ordered and quantum treemaps:  Making effective use of 2D space to display hierarchies,Bederson et al.,8,23,suggested
Pub deactivated,14:27:22,10.1145/571647.571649,Ordered and quantum treemaps:  Making effective use of 2D space to display hierarchies,Bederson et al.,8,23,
Pub added,14:27:22,10.1145/571647.571649,,,,,
Pub suggested,14:27:24,10.1109/tvcg.2022.3209450,SizePairs: Achieving Stable and Balanced Temporal Treemaps using Hierarchical Size-based Pairing,Han et al.,9,1,
Pub suggested,14:27:24,10.1109/tvcg.2012.108,Enhanced Spatial Stability with Hilbert and Moore Treemaps,Tak and Cockburn,9,2,
Pub suggested,14:27:24,10.1109/iv.2004.1320166,Extending the utility of treemaps with flexible hierarchy,Chintalapani et al.,9,3,
Pub suggested,14:27:24,10.1109/tvcg.2017.2745140,Stable Treemaps via Local Moves,Sondag et al.,9,4,
Pub suggested,14:27:24,10.1109/sibgrapi.2018.00027,A Stable Greedy Insertion Treemap Algorithm for Software Evolution Visualization,Faccin Vernier et al.,9,5,
Pub suggested,14:27:24,10.1007/978-3-662-56689-3_3,Hierarchical-Layout Treemap for Context-Based Visualization,Wang et al.,9,6,
Pub suggested,14:27:24,10.1145/3105971.3105976,Map-like visualisations vs. treemaps:  an experimental comparison,Biuk-Aghai et al.,9,7,
Pub suggested,14:27:24,10.1109/iv.2016.61,Evaluation of Sketchiness as a Visual Variable for 2.5D Treemaps,Limberger et al.,9,8,
Pub suggested,14:27:24,10.1109/pacificvis.2015.7156360,Variational circular treemaps for interactive visualization of hierarchical data,Haisen Zhao and Lu,9,9,
Pub suggested,14:27:24,10.1109/iv.2012.12,Edge Equalized Treemaps,Kobayashi et al.,9,10,
Pub suggested,14:27:24,10.1007/s00180-011-0272-2,Linked treemap: a 3D treemap-nodelink layout for visualizing hierarchical structures,Linsen and Behrendt,9,11,
Pub suggested,14:27:24,10.1177/1473871611424815,Innovation trajectories for information visualizations: Comparing treemaps_ cone trees_ and hyperbolic trees,Shneiderman et al.,9,12,
Pub suggested,14:27:24,10.1109/tvcg.2010.186,Perceptual Guidelines for Creating Rectangular Treemaps,Kong et al.,9,13,
Pub suggested,14:27:24,10.1109/iv.2009.97,Treemaps and Choropleth Maps Applied to Regional Hierarchical Statistical Data,Jern et al.,9,14,
Pub suggested,14:27:24,10.1109/tvcg.2008.165,Spatially Ordered Treemaps,Wood and Dykes,9,15,
Pub suggested,14:27:24,10.1109/tvcg.2006.200,Visualizing Business Data with Generalized Treemaps,Vliegen et al.,9,16,
Pub suggested,14:27:24,10.1109/tvcg.2010.79,The Design Space of Implicit Hierarchy Visualization: a Survey,Schulz et al.,9,17,
Pub suggested,14:27:24,10.1007/s12650-022-00868-1,Visual variables and configuration of software maps,Limberger et al.,9,18,
Pub suggested,14:27:24,10.1007/s12650-022-00874-3,Procedural texture patterns for encoding changes in color in 2.5D treemap visualizations,Limberger et al.,9,19,
Pub suggested,14:27:24,10.1111/cgf.13989,Quantitative Comparison of Time‐Dependent Treemaps,Vernier et al.,9,20,
Pub suggested,14:27:24,10.1109/vissoft.2018.00018,Quantitative Comparison of Dynamic Treemaps for Software Evolution Visualization,Faccin Vernier et al.,9,21,
Pub suggested,14:27:24,10.1007/978-3-319-57336-6_14,Effectiveness and Efficiency of Using Different Types of Rectangular Treemap as Diagrams in Cartography,Zhou et al.,9,22,
Pub suggested,14:27:24,10.1007/s00371-017-1373-x,Ordered small multiple treemaps for visualizing time-varying hierarchical pesticide residue data,Chen et al.,9,23,
Pub suggested,14:27:24,10.1117/12.2079420,Weighted maps: treemap visualization of geolocated quantitative data,Ghoniem et al.,9,24,
Pub suggested,14:27:24,10.1109/vissof.2005.1684312,Exploring Relations within Software Systems Using Treemap Enhanced Hierarchical Graphs,Balzer and Deussen,9,25,
Pub suggested,14:27:24,10.1109/infvis.2005.1532145,A note on space-filling visualizations and space-filling curves,Wattenberg,9,26,
Pub suggested,14:27:24,10.1109/tvcg.2013.91,GosperMap: Using a Gosper Curve for Laying Out Hierarchical Data,Auber et al.,9,27,
Pub suggested,14:27:24,10.1007/978-3-540-27795-8_6,Extending Tree-Maps to Three Dimensions: a Comparative Study,Bladh et al.,9,28,
Pub suggested,14:27:24,10.1109/iv.2005.122,The Effect of Animated Transitions on User Navigation in 3D Tree-Maps,Bladh et al.,9,29,
Pub suggested,14:27:24,10.1109/iv.2003.1218020,Treecube: visualization tool for browsing 3D multimedia data,Tanaka et al.,9,30,
Pub suggested,14:27:24,10.1007/978-3-030-06134-0_3,Interfaces for Science: Conceptualizing an Interactive Graphical Interface,Azevedo et al.,9,31,
Pub suggested,14:27:24,10.1109/smartcity.2015.181,SpaceViz: Visualization Tool for the Computer Storage Big-Data,Thomas et al.,9,32,
Pub suggested,14:27:24,10.1016/j.jvlc.2015.10.002,A mobile interface for navigating hierarchical information space,Chhetri et al.,9,33,
Pub suggested,14:27:24,10.1186/s40537-015-0022-3,Cabinet Tree: an orthogonal enclosure approach to visualizing and exploring big data,Yang et al.,9,34,
Pub suggested,14:27:24,10.1109/indin.2015.7281844,Simulation repository visualisation and exploration,Fish et al.,9,35,
Pub suggested,14:27:24,10.1145/2801040.2801056,Enhanced Hexagon-Tiling Algorithm for Map-Like Information Visualisation,Yang and Biuk-Aghai,9,36,
Pub suggested,14:27:24,10.1109/tvcg.2014.2346276,Nmap: a Novel Neighborhood Preservation Space-filling Algorithm,Duarte et al.,9,37,
Pub suggested,14:27:24,10.1007/s10278-007-9033-8,RadMonitor: Radiology Operations Data Mining in Real Time,Chen et al.,9,38,
Pub suggested,14:27:24,10.1057/palgrave.ivs.9500036,Beamtrees: Compact Visualization of Large Hierarchies,van Ham and van Wijk,9,39,
Pub suggested,14:27:24,10.1109/infvis.2005.1532132,An evaluation of content browsing techniques for hierarchical spacefilling visualizations,Kang Shi et al.,9,40,
Pub suggested,14:27:24,10.1109/infvis.2005.1532148,Importance-driven visualization layouts for large time series data,Hao et al.,9,41,
Pub suggested,14:27:24,10.1109/iv.2002.1028871,Visual exploration of large hierarchies with information pyramids,Andrews,9,42,
Pub suggested,14:27:24,10.1109/tvcg.2019.2934535,BarcodeTree: Scalable Comparison of Multiple Hierarchies,Li et al.,9,43,
Pub suggested,14:27:24,10.1016/j.jvlc.2015.09.004,Preset-based generation and exploration of visualization designs,Schulz and Hadlak,9,44,
Pub suggested,14:27:24,10.1109/bigdata.2013.6691713,Visualization of streaming data: Observing change and context in information visualization techniques,Krstajic and Keim,9,45,
Pub suggested,14:27:24,10.1109/tvcg.2012.205,Capturing the Design Space of Sequential Space-Filling Layouts,Baudel and Broeksema,9,46,
Pub suggested,14:27:24,10.1109/tvcg.2010.110,Visualization of the Static Aspects of Software: a Survey,Caserta and Zendra,9,47,
Pub suggested,14:27:24,10.1109/pacificvis.2008.4475472,Pixelplexing: Gaining Display Resolution through Time,Shearer et al.,9,48,
Pub suggested,14:27:24,10.1109/pacificvis.2008.4475475,Interactive Visual Analysis of the NSF Funding Information,Liu et al.,9,49,
Pub suggested,14:27:24,10.1109/tvcg.2004.1272729,Hierarchical data visualization using a fast rectangle-packing algorithm,Itoh et al.,9,50,
Update,14:27:24,,,,,,,9
Filter updated,14:27:36,,,,,,,___isSurvey
Pub filtered,14:27:36,10.1109/tvcg.2010.79,The Design Space of Implicit Hierarchy Visualization: a Survey,Schulz et al.,9,1,
Pub filtered,14:27:36,10.1007/s12650-022-00868-1,Visual variables and configuration of software maps,Limberger et al.,9,2,
Pub filtered,14:27:36,10.1109/tvcg.2010.110,Visualization of the Static Aspects of Software: a Survey,Caserta and Zendra,9,3,
Pub activated,14:27:46,10.1109/tvcg.2010.110,Visualization of the Static Aspects of Software: a Survey,Caserta and Zendra,9,47,suggested
Clicked doi,14:28:5,10.1109/tvcg.2010.110,Visualization of the Static Aspects of Software: a Survey,Caserta and Zendra,9,47,suggested
Pub deactivated,14:28:53,10.1109/tvcg.2010.110,Visualization of the Static Aspects of Software: a Survey,Caserta and Zendra,9,47,
Filter removed,14:28:56,,,,,,,
Pub filtered,14:28:56,10.1109/tvcg.2022.3209450,SizePairs: Achieving Stable and Balanced Temporal Treemaps using Hierarchical Size-based Pairing,Han et al.,9,1,
Pub filtered,14:28:56,10.1109/tvcg.2012.108,Enhanced Spatial Stability with Hilbert and Moore Treemaps,Tak and Cockburn,9,2,
Pub filtered,14:28:56,10.1109/iv.2004.1320166,Extending the utility of treemaps with flexible hierarchy,Chintalapani et al.,9,3,
Pub filtered,14:28:56,10.1109/tvcg.2017.2745140,Stable Treemaps via Local Moves,Sondag et al.,9,4,
Pub filtered,14:28:56,10.1109/sibgrapi.2018.00027,A Stable Greedy Insertion Treemap Algorithm for Software Evolution Visualization,Faccin Vernier et al.,9,5,
Pub filtered,14:28:56,10.1007/978-3-662-56689-3_3,Hierarchical-Layout Treemap for Context-Based Visualization,Wang et al.,9,6,
Pub filtered,14:28:56,10.1145/3105971.3105976,Map-like visualisations vs. treemaps:  an experimental comparison,Biuk-Aghai et al.,9,7,
Pub filtered,14:28:56,10.1109/iv.2016.61,Evaluation of Sketchiness as a Visual Variable for 2.5D Treemaps,Limberger et al.,9,8,
Pub filtered,14:28:56,10.1109/pacificvis.2015.7156360,Variational circular treemaps for interactive visualization of hierarchical data,Haisen Zhao and Lu,9,9,
Pub filtered,14:28:56,10.1109/iv.2012.12,Edge Equalized Treemaps,Kobayashi et al.,9,10,
Pub filtered,14:28:56,10.1007/s00180-011-0272-2,Linked treemap: a 3D treemap-nodelink layout for visualizing hierarchical structures,Linsen and Behrendt,9,11,
Pub filtered,14:28:56,10.1177/1473871611424815,Innovation trajectories for information visualizations: Comparing treemaps_ cone trees_ and hyperbolic trees,Shneiderman et al.,9,12,
Pub filtered,14:28:56,10.1109/tvcg.2010.186,Perceptual Guidelines for Creating Rectangular Treemaps,Kong et al.,9,13,
Pub filtered,14:28:56,10.1109/iv.2009.97,Treemaps and Choropleth Maps Applied to Regional Hierarchical Statistical Data,Jern et al.,9,14,
Pub filtered,14:28:56,10.1109/tvcg.2008.165,Spatially Ordered Treemaps,Wood and Dykes,9,15,
Pub filtered,14:28:56,10.1109/tvcg.2006.200,Visualizing Business Data with Generalized Treemaps,Vliegen et al.,9,16,
Pub filtered,14:28:56,10.1109/tvcg.2010.79,The Design Space of Implicit Hierarchy Visualization: a Survey,Schulz et al.,9,17,
Pub filtered,14:28:56,10.1007/s12650-022-00868-1,Visual variables and configuration of software maps,Limberger et al.,9,18,
Pub filtered,14:28:56,10.1007/s12650-022-00874-3,Procedural texture patterns for encoding changes in color in 2.5D treemap visualizations,Limberger et al.,9,19,
Pub filtered,14:28:56,10.1111/cgf.13989,Quantitative Comparison of Time‐Dependent Treemaps,Vernier et al.,9,20,
Pub filtered,14:28:56,10.1109/vissoft.2018.00018,Quantitative Comparison of Dynamic Treemaps for Software Evolution Visualization,Faccin Vernier et al.,9,21,
Pub filtered,14:28:56,10.1007/978-3-319-57336-6_14,Effectiveness and Efficiency of Using Different Types of Rectangular Treemap as Diagrams in Cartography,Zhou et al.,9,22,
Pub filtered,14:28:56,10.1007/s00371-017-1373-x,Ordered small multiple treemaps for visualizing time-varying hierarchical pesticide residue data,Chen et al.,9,23,
Pub filtered,14:28:56,10.1117/12.2079420,Weighted maps: treemap visualization of geolocated quantitative data,Ghoniem et al.,9,24,
Pub filtered,14:28:56,10.1109/vissof.2005.1684312,Exploring Relations within Software Systems Using Treemap Enhanced Hierarchical Graphs,Balzer and Deussen,9,25,
Pub filtered,14:28:56,10.1109/infvis.2005.1532145,A note on space-filling visualizations and space-filling curves,Wattenberg,9,26,
Pub filtered,14:28:56,10.1109/tvcg.2013.91,GosperMap: Using a Gosper Curve for Laying Out Hierarchical Data,Auber et al.,9,27,
Pub filtered,14:28:56,10.1007/978-3-540-27795-8_6,Extending Tree-Maps to Three Dimensions: a Comparative Study,Bladh et al.,9,28,
Pub filtered,14:28:56,10.1109/iv.2005.122,The Effect of Animated Transitions on User Navigation in 3D Tree-Maps,Bladh et al.,9,29,
Pub filtered,14:28:56,10.1109/iv.2003.1218020,Treecube: visualization tool for browsing 3D multimedia data,Tanaka et al.,9,30,
Pub filtered,14:28:56,10.1007/978-3-030-06134-0_3,Interfaces for Science: Conceptualizing an Interactive Graphical Interface,Azevedo et al.,9,31,
Pub filtered,14:28:56,10.1109/smartcity.2015.181,SpaceViz: Visualization Tool for the Computer Storage Big-Data,Thomas et al.,9,32,
Pub filtered,14:28:56,10.1016/j.jvlc.2015.10.002,A mobile interface for navigating hierarchical information space,Chhetri et al.,9,33,
Pub filtered,14:28:56,10.1186/s40537-015-0022-3,Cabinet Tree: an orthogonal enclosure approach to visualizing and exploring big data,Yang et al.,9,34,
Pub filtered,14:28:56,10.1109/indin.2015.7281844,Simulation repository visualisation and exploration,Fish et al.,9,35,
Pub filtered,14:28:56,10.1145/2801040.2801056,Enhanced Hexagon-Tiling Algorithm for Map-Like Information Visualisation,Yang and Biuk-Aghai,9,36,
Pub filtered,14:28:56,10.1109/tvcg.2014.2346276,Nmap: a Novel Neighborhood Preservation Space-filling Algorithm,Duarte et al.,9,37,
Pub filtered,14:28:56,10.1007/s10278-007-9033-8,RadMonitor: Radiology Operations Data Mining in Real Time,Chen et al.,9,38,
Pub filtered,14:28:56,10.1057/palgrave.ivs.9500036,Beamtrees: Compact Visualization of Large Hierarchies,van Ham and van Wijk,9,39,
Pub filtered,14:28:56,10.1109/infvis.2005.1532132,An evaluation of content browsing techniques for hierarchical spacefilling visualizations,Kang Shi et al.,9,40,
Pub filtered,14:28:56,10.1109/infvis.2005.1532148,Importance-driven visualization layouts for large time series data,Hao et al.,9,41,
Pub filtered,14:28:56,10.1109/iv.2002.1028871,Visual exploration of large hierarchies with information pyramids,Andrews,9,42,
Pub filtered,14:28:56,10.1109/tvcg.2019.2934535,BarcodeTree: Scalable Comparison of Multiple Hierarchies,Li et al.,9,43,
Pub filtered,14:28:56,10.1016/j.jvlc.2015.09.004,Preset-based generation and exploration of visualization designs,Schulz and Hadlak,9,44,
Pub filtered,14:28:56,10.1109/bigdata.2013.6691713,Visualization of streaming data: Observing change and context in information visualization techniques,Krstajic and Keim,9,45,
Pub filtered,14:28:56,10.1109/tvcg.2012.205,Capturing the Design Space of Sequential Space-Filling Layouts,Baudel and Broeksema,9,46,
Pub filtered,14:28:56,10.1109/tvcg.2010.110,Visualization of the Static Aspects of Software: a Survey,Caserta and Zendra,9,47,
Pub filtered,14:28:56,10.1109/pacificvis.2008.4475472,Pixelplexing: Gaining Display Resolution through Time,Shearer et al.,9,48,
Pub filtered,14:28:56,10.1109/pacificvis.2008.4475475,Interactive Visual Analysis of the NSF Funding Information,Liu et al.,9,49,
Pub filtered,14:28:56,10.1109/tvcg.2004.1272729,Hierarchical data visualization using a fast rectangle-packing algorithm,Itoh et al.,9,50,
Filter updated,14:29:4,,,,,,,___isNew
Pub filtered,14:29:4,10.1109/tvcg.2022.3209450,SizePairs: Achieving Stable and Balanced Temporal Treemaps using Hierarchical Size-based Pairing,Han et al.,9,1,
Pub filtered,14:29:4,10.1007/s12650-022-00868-1,Visual variables and configuration of software maps,Limberger et al.,9,2,
Pub filtered,14:29:4,10.1007/s12650-022-00874-3,Procedural texture patterns for encoding changes in color in 2.5D treemap visualizations,Limberger et al.,9,3,
Pub qd for selected,14:29:13,10.1109/tvcg.2022.3209450,SizePairs: Achieving Stable and Balanced Temporal Treemaps using Hierarchical Size-based Pairing,Han et al.,9,1,suggested
Pub activated,14:29:13,10.1109/tvcg.2022.3209450,SizePairs: Achieving Stable and Balanced Temporal Treemaps using Hierarchical Size-based Pairing,Han et al.,9,1,suggested
Pub activated,14:29:13,10.1109/tvcg.2022.3209450,SizePairs: Achieving Stable and Balanced Temporal Treemaps using Hierarchical Size-based Pairing,Han et al.,9,1,suggested
Pub deactivated,14:29:25,10.1109/tvcg.2022.3209450,SizePairs: Achieving Stable and Balanced Temporal Treemaps using Hierarchical Size-based Pairing,Han et al.,9,1,
Pub activated,14:29:26,10.1007/s12650-022-00874-3,Procedural texture patterns for encoding changes in color in 2.5D treemap visualizations,Limberger et al.,9,19,suggested
Pub qd for selected,14:29:30,10.1007/s12650-022-00874-3,Procedural texture patterns for encoding changes in color in 2.5D treemap visualizations,Limberger et al.,9,19,suggested
Pub deactivated,14:29:32,10.1007/s12650-022-00874-3,Procedural texture patterns for encoding changes in color in 2.5D treemap visualizations,Limberger et al.,9,19,
Pub added,14:29:32,10.1109/tvcg.2022.3209450,,,,,
Pub added,14:29:32,10.1007/s12650-022-00874-3,,,,,
Pub suggested,14:29:33,10.1109/tvcg.2012.108,Enhanced Spatial Stability with Hilbert and Moore Treemaps,Tak and Cockburn,11,1,
Pub suggested,14:29:33,10.1111/cgf.13989,Quantitative Comparison of Time‐Dependent Treemaps,Vernier et al.,11,2,
Pub suggested,14:29:33,10.1109/tvcg.2017.2745140,Stable Treemaps via Local Moves,Sondag et al.,11,3,
Pub suggested,14:29:33,10.1109/sibgrapi.2018.00027,A Stable Greedy Insertion Treemap Algorithm for Software Evolution Visualization,Faccin Vernier et al.,11,4,
Pub suggested,14:29:33,10.1109/tvcg.2010.186,Perceptual Guidelines for Creating Rectangular Treemaps,Kong et al.,11,5,
Pub suggested,14:29:33,10.1109/iv.2004.1320166,Extending the utility of treemaps with flexible hierarchy,Chintalapani et al.,11,6,
Pub suggested,14:29:33,10.1109/tvcg.2018.2865265,Temporal Treemaps: Static Visualization of Evolving Trees,Kopp and Weinkauf,11,7,
Pub suggested,14:29:33,10.1007/978-3-662-56689-3_3,Hierarchical-Layout Treemap for Context-Based Visualization,Wang et al.,11,8,
Pub suggested,14:29:33,10.1145/3105971.3105976,Map-like visualisations vs. treemaps:  an experimental comparison,Biuk-Aghai et al.,11,9,
Pub suggested,14:29:33,10.1007/s00371-017-1373-x,Ordered small multiple treemaps for visualizing time-varying hierarchical pesticide residue data,Chen et al.,11,10,
Pub suggested,14:29:33,10.1109/iv.2016.61,Evaluation of Sketchiness as a Visual Variable for 2.5D Treemaps,Limberger et al.,11,11,
Pub suggested,14:29:33,10.1109/pacificvis.2015.7156360,Variational circular treemaps for interactive visualization of hierarchical data,Haisen Zhao and Lu,11,12,
Pub suggested,14:29:33,10.1109/iv.2012.12,Edge Equalized Treemaps,Kobayashi et al.,11,13,
Pub suggested,14:29:33,10.1109/tvcg.2010.79,The Design Space of Implicit Hierarchy Visualization: a Survey,Schulz et al.,11,14,
Pub suggested,14:29:33,10.1007/s00180-011-0272-2,Linked treemap: a 3D treemap-nodelink layout for visualizing hierarchical structures,Linsen and Behrendt,11,15,
Pub suggested,14:29:33,10.1177/1473871611424815,Innovation trajectories for information visualizations: Comparing treemaps_ cone trees_ and hyperbolic trees,Shneiderman et al.,11,16,
Pub suggested,14:29:33,10.1109/iv.2009.97,Treemaps and Choropleth Maps Applied to Regional Hierarchical Statistical Data,Jern et al.,11,17,
Pub suggested,14:29:33,10.1109/tvcg.2008.165,Spatially Ordered Treemaps,Wood and Dykes,11,18,
Pub suggested,14:29:33,10.1109/tvcg.2007.70529,Visualizing Changes of Hierarchical Data using Treemaps,Tu and Shen,11,19,
Pub suggested,14:29:33,10.1109/tvcg.2006.200,Visualizing Business Data with Generalized Treemaps,Vliegen et al.,11,20,
Pub suggested,14:29:33,10.1007/s12650-022-00868-1,Visual variables and configuration of software maps,Limberger et al.,11,21,
Pub suggested,14:29:33,10.1109/vissoft.2018.00018,Quantitative Comparison of Dynamic Treemaps for Software Evolution Visualization,Faccin Vernier et al.,11,22,
Pub suggested,14:29:33,10.1145/2602161.2602183,Regular TreeMap layouts for visual analysis of hierarchical data,Schreck et al.,11,23,
Pub suggested,14:29:33,10.1109/vissof.2005.1684312,Exploring Relations within Software Systems Using Treemap Enhanced Hierarchical Graphs,Balzer and Deussen,11,24,
Pub suggested,14:29:33,10.1109/iv.2005.122,The Effect of Animated Transitions on User Navigation in 3D Tree-Maps,Bladh et al.,11,25,
Pub suggested,14:29:33,10.1109/infvis.2005.1532145,A note on space-filling visualizations and space-filling curves,Wattenberg,11,26,
Pub suggested,14:29:33,10.1109/tvcg.2013.91,GosperMap: Using a Gosper Curve for Laying Out Hierarchical Data,Auber et al.,11,27,
Pub suggested,14:29:33,10.1007/978-3-540-27795-8_6,Extending Tree-Maps to Three Dimensions: a Comparative Study,Bladh et al.,11,28,
Pub suggested,14:29:33,10.1109/iv.2003.1218020,Treecube: visualization tool for browsing 3D multimedia data,Tanaka et al.,11,29,
Pub suggested,14:29:33,10.1007/978-3-030-06134-0_3,Interfaces for Science: Conceptualizing an Interactive Graphical Interface,Azevedo et al.,11,30,
Pub suggested,14:29:33,10.1016/j.jvlc.2015.10.002,A mobile interface for navigating hierarchical information space,Chhetri et al.,11,31,
Pub suggested,14:29:33,10.1186/s40537-015-0022-3,Cabinet Tree: an orthogonal enclosure approach to visualizing and exploring big data,Yang et al.,11,32,
Pub suggested,14:29:33,10.1109/indin.2015.7281844,Simulation repository visualisation and exploration,Fish et al.,11,33,
Pub suggested,14:29:33,10.1109/smartcity.2015.181,SpaceViz: Visualization Tool for the Computer Storage Big-Data,Thomas et al.,11,34,
Pub suggested,14:29:33,10.1145/2801040.2801056,Enhanced Hexagon-Tiling Algorithm for Map-Like Information Visualisation,Yang and Biuk-Aghai,11,35,
Pub suggested,14:29:33,10.1109/tvcg.2014.2346276,Nmap: a Novel Neighborhood Preservation Space-filling Algorithm,Duarte et al.,11,36,
Pub suggested,14:29:33,10.1109/tvcg.2010.110,Visualization of the Static Aspects of Software: a Survey,Caserta and Zendra,11,37,
Pub suggested,14:29:33,10.1007/s10278-007-9033-8,RadMonitor: Radiology Operations Data Mining in Real Time,Chen et al.,11,38,
Pub suggested,14:29:33,10.1057/palgrave.ivs.9500036,Beamtrees: Compact Visualization of Large Hierarchies,van Ham and van Wijk,11,39,
Pub suggested,14:29:33,10.1145/632716.632834,Visualizing the stock market,Wattenberg,11,40,
